SensorID,Temperature,Humidity,AirQualityIndex,WindSpeed,Precipitation,SoilMoisture,CO2Level,LastCalibration,FaultFlag
1384,2.906671635,56.60184249,168.3450637,17.24168172,43.13654564,,1227.594151,27-02-2023,1
1385,22.83683323,87.80335128,206.2310583,17.86886931,44.59652704,43.65796437,1776.666351,27-02-2023,1
1386,6.259503211,55.78736757,97.6254842,3.883053932,30.86076816,10.27692353,1800.652626,27-02-2023,1
1387,28.67365628,95.97910204,28.42167443,2.609112731,60.73563835,2.038663717,1056.443316,27-02-2023,1
1388,-3.456316964,4.86948484,292.7612588,19.51209937,18.51650454,33.61357538,1163.021994,27-02-2023,0
1389,38.49105225,9.800768478,85.87771061,17.36647927,62.69162793,17.25787321,1006.782459,27-02-2023,0
1390,12.68947707,4.406586157,127.1424556,17.86472294,17.37988571,0.879495811,1064.042518,27-02-2023,0
1391,1.802523167,18.52768503,194.9591765,17.72752769,6.382603471,12.56870036,1821.75017,27-02-2023,1
1392,-6.325162633,54.12701109,7.409189306,10.83373648,33.03576887,15.46633871,1639.844824,27-02-2023,0
1393,-1.512104746,64.55721814,243.0777392,12.92803473,23.1140342,30.84191884,515.0936497,28-02-2023,1
,15.98869743,4.558515795,160.973457,10.90725704,88.89916386,8.629289702,1337.523229,28-02-2023,1
1395,6.850158822,94.59708898,83.46515612,1.024126984,5.495345387,20.6527174,1993.041289,28-02-2023,0
1396,31.44416829,84.21653767,18.48239559,14.91006171,17.66136926,24.12377222,1312.436192,28-02-2023,1
1397,11.54437618,29.66124822,48.74952464,10.10664067,54.87196056,22.96186957,1635.981764,28-02-2023,0
1398,2.435713629,7.718753023,268.5101577,12.9541815,48.10671908,48.69703833,1607.404505,28-02-2023,1
1399,20.85724933,16.98870732,205.8072672,10.0527961,4.585201837,2.27521189,895.539794,28-02-2023,0
1400,25.33886084,12.69444138,74.97051649,9.836226446,0.725242802,47.54840932,932.1438146,28-02-2023,1
1401,-1.647904605,12.32837793,19.68022948,3.43578219,98.8067942,29.0968607,1530.929917,28-02-2023,1
1402,-1.619039186,51.85616887,207.1845937,5.574274303,65.88347004,39.78638575,1149.972004,28-02-2023,1
1403,-8.166428653,24.58474425,171.7223178,3.177053839,36.54061309,21.5196309,1269.970206,28-02-2023,0
1404,26.82010075,35.81397165,121.3558573,3.913325913,47.04322477,22.69189406,1511.939844,28-02-2023,1
1405,23.19022638,98.95053334,109.0834348,19.45954761,26.65501205,43.96632495,1621.877546,28-02-2023,0
1406,13.73154379,68.43142489,65.04428278,3.062268915,34.48737837,44.79672481,761.5781821,28-02-2023,1
,32.20852245,94.8980667,200.883377,5.385408486,64.90444673,11.93444407,549.549391,28-02-2023,0
1408,30.28350765,14.2556555,291.2004083,11.81179315,88.28117989,9.962093929,796.0508994,28-02-2023,1
1409,19.26771822,38.21394748,52.71457375,12.20357152,18.41300231,24.81175869,1162.815153,28-02-2023,0
,33.41356403,55.47318033,179.134986,3.079482595,84.03615054,45.01385136,881.6402394,28-02-2023,1
1411,0.292060502,7.675806189,127.2555167,15.87434852,12.15566295,16.11775467,1266.21669,28-02-2023,1
1412,-4.40401903,0.418744363,134.0066165,,21.49922236,32.60073077,390.891731,28-02-2023,1
1413,3.487480576,67.04343338,76.24418404,4.746354084,3.717528805,35.40758439,1166.5757,28-02-2023,0
1414,-7.145657196,64.18195168,247.5404627,5.773326054,14.08118621,38.93373324,925.5743418,28-02-2023,1
1415,16.5584764,41.078881,145.5766812,18.75975731,91.73031455,28.1962229,1208.933483,28-02-2023,1
1416,36.83028461,48.9644076,163.0217557,16.51342892,45.94387466,20.12275891,1018.306703,28-02-2023,1
1417,-8.032822967,41.54430006,91.42827384,13.95594066,7.766586178,48.35079944,783.1839461,01-03-2023,0
1418,-3.894504299,2.400504484,54.5425397,1.64466443,95.9726838,30.56653767,,01-03-2023,1
1419,12.60995141,33.53716062,25.77311646,8.365281618,87.89923078,36.42826058,614.1004803,01-03-2023,0
1420,36.69375088,17.70822554,214.2357423,11.18603744,75.46825209,17.24914228,1458.321478,01-03-2023,0
1421,5.807805249,9.84241891,58.87028451,,93.34727919,33.49745905,1871.896011,01-03-2023,1
1422,15.36174043,95.67204339,207.0226063,8.964531642,22.01294208,12.88988311,1215.738931,01-03-2023,1
1423,-7.921357047,59.9359725,117.1129338,12.02051755,83.6369293,12.25484588,1789.894431,01-03-2023,0
1424,-2.582839952,72.86562842,124.7324403,6.547533602,68.99911964,35.73611009,512.2475133,01-03-2023,0
1425,39.33150615,31.53637433,140.7532488,15.61889638,86.97592496,26.06973681,1139.440909,01-03-2023,1
1426,38.25593482,39.31471295,110.3125524,16.80899163,79.69115657,34.16383052,1076.942977,01-03-2023,0
1427,-9.753000953,23.69239939,30.18599317,6.472189389,34.64950632,13.47192454,313.801972,01-03-2023,0
1428,37.59058927,9.696567097,92.889543,16.77314309,77.4398537,29.93616705,1053.53748,01-03-2023,1
1429,21.95599689,17.90316374,199.1203082,2.071531322,26.2456303,22.19668249,927.3505859,01-03-2023,1
1430,33.39591473,79.75140453,199.7353204,16.75458197,32.8592163,29.84801434,1438.657837,01-03-2023,0
1431,12.73699278,67.75458052,85.86729217,3.055008633,10.79057172,14.54398661,1895.160624,01-03-2023,0
1432,15.77980143,54.6928876,138.030788,1.65854305,93.5076616,35.77254818,445.84485,01-03-2023,1
1433,14.44232901,47.50898729,58.0341684,12.83550809,29.10033634,,856.7098574,01-03-2023,0
1434,23.34321288,92.24342837,63.11162446,9.438747315,52.06224652,12.99582369,1054.910054,01-03-2023,0
1435,-3.017437262,7.273494778,6.914126522,18.15781201,39.13328365,15.03102799,1073.815143,01-03-2023,1
1436,-8.501320506,28.06008132,269.023965,7.263783922,95.99281206,33.05771349,1617.176525,01-03-2023,0
1437,5.39649708,34.99378536,63.21199952,5.743045269,33.50491709,34.77925872,1053.772632,01-03-2023,0
1438,25.23403814,78.24258122,68.26016308,10.01469812,77.85458214,35.20498422,346.1742125,01-03-2023,0
1439,0.092672606,99.25146202,83.88042979,9.118923715,85.54161546,34.13492524,1507.176961,01-03-2023,0
1440,23.67162167,24.06705148,38.22242151,6.888560924,43.56064975,19.64038585,1804.210482,01-03-2023,1
1441,38.49560231,87.43073341,191.778865,13.87482597,37.81718145,19.74268372,1173.638011,02-03-2023,0
1442,-5.304964211,83.06227604,22.54288595,15.19123668,74.77458209,12.74088118,1287.884487,02-03-2023,0
1443,23.63010591,22.46573976,40.2607279,17.05967938,91.28959803,7.841684995,576.9919462,02-03-2023,1
1444,12.18751097,39.93325802,193.427018,19.45713209,75.49317331,34.62886897,675.098106,02-03-2023,0
1445,33.40711272,40.96728693,101.8981861,5.333123843,22.71263656,4.659439299,699.7894065,02-03-2023,0
1446,-1.142510528,97.82206685,212.384348,14.32186965,88.83077474,46.88961434,1032.261357,02-03-2023,1
1447,24.63129761,18.08919014,167.2274234,7.88516471,38.75816674,41.33431518,1877.846876,02-03-2023,0
1448,31.90576448,79.91579711,76.80635192,13.54163944,57.62294118,42.875287,1187.034103,02-03-2023,0
1449,37.23071097,33.41927142,195.2483851,9.519633807,83.14356193,45.33344073,626.5659968,02-03-2023,0
1450,24.16240141,73.08703458,34.88210409,19.87546206,18.83947674,20.43024854,752.349151,02-03-2023,0
1451,14.8587382,42.00110043,160.9231149,14.57804272,78.45101357,42.33503617,952.8255505,02-03-2023,0
1452,20.89236201,57.83597631,131.1444315,19.04982601,59.61627979,7.903065015,1359.540259,02-03-2023,0
1453,33.44524922,83.26117733,80.36207485,,89.33416418,1.08208973,1048.05636,02-03-2023,0
1454,18.53048733,80.4165565,181.2014993,18.05802022,17.19704018,39.24456973,967.1562351,02-03-2023,1
1455,-8.480647015,86.64231835,261.4000777,16.28838394,42.0682237,3.7398324,1260.038621,02-03-2023,1
,36.54743478,5.961732534,299.6714099,9.183182608,83.28430929,49.42623337,711.1194914,02-03-2023,1
1457,24.47633755,69.2050553,182.3288306,5.035769067,1.923170346,33.73982148,434.1355634,02-03-2023,0
1458,23.82566929,13.99873767,121.4117623,7.406403509,11.22013668,37.67248551,341.5043352,02-03-2023,1
1459,0.78375762,41.5818568,67.56213006,0.404724653,99.05652128,12.29019281,727.1405779,02-03-2023,1
,22.94427351,54.85884151,77.12882682,10.47986335,28.03941786,33.6932697,455.706458,02-03-2023,1
1461,9.693220283,40.27394847,143.8364934,10.10115601,97.55431937,2.160996863,871.7790855,02-03-2023,1
1462,22.56164885,51.96116758,110.1833104,10.5050093,18.2531551,41.891286,1613.987019,02-03-2023,0
1463,-4.670348485,99.65263088,274.1443568,19.4806245,36.1094443,8.481204652,1517.700362,02-03-2023,0
1464,22.89226523,13.52173137,110.4886403,18.22908007,75.28694445,34.86790334,1338.576959,02-03-2023,0
1465,39.97068629,67.54560453,112.0333773,3.234255567,65.77784072,11.22402506,1749.250415,03-03-2023,1
1466,-7.589398057,39.60009664,115.0603537,7.377650431,58.11223999,3.422658471,779.5149617,03-03-2023,0
1467,38.85870921,,250.9860631,8.479123589,52.98991758,24.07468393,1804.59138,03-03-2023,1
1468,10.34539804,15.87367634,195.2364963,7.210658357,84.34404437,8.464310514,978.7065884,03-03-2023,0
1469,33.53767252,94.92731062,184.2506551,15.96991927,23.49485628,36.47219942,981.5186411,03-03-2023,0
1470,29.1192742,87.96014967,100.2429067,10.4807534,44.2470927,11.87829217,989.0977432,03-03-2023,1
1471,18.35081305,90.70419604,245.371253,11.44199634,15.54522922,17.12362781,466.7604226,03-03-2023,1
1472,26.92246046,99.15327758,11.50915841,17.06027118,59.59415957,28.37196256,1958.333847,03-03-2023,0
1473,33.92577807,20.831539,261.2391517,16.11856307,25.05444243,14.24841388,535.4615223,03-03-2023,0
1474,10.20701608,35.54393374,153.8249699,2.644230456,33.38420643,18.89940581,879.5057316,03-03-2023,0
1475,6.351658078,66.92190299,119.4750705,14.27829168,47.12507166,40.78108855,842.8105446,03-03-2023,1
1476,23.37966928,48.38025399,149.1501842,8.708722578,2.67705857,8.960492478,426.9550358,03-03-2023,1
1477,30.3922971,41.83895334,200.2246592,5.892978061,9.193793592,4.110079474,558.8422212,03-03-2023,1
1478,28.11425674,35.78112493,3.829627955,1.000376418,68.59292207,16.41788926,376.2591715,03-03-2023,1
1479,29.89068244,59.37806319,261.4655569,9.744991207,42.89699807,21.21883835,797.0876391,03-03-2023,0
1480,11.77916574,57.55934286,134.0218576,7.108733614,86.4790222,27.13296411,1773.316771,03-03-2023,1
1481,30.89171081,16.14578341,102.8899559,5.030260794,69.46720036,18.62118481,877.0517498,03-03-2023,1
1482,-3.989547231,47.17398375,41.47366969,13.89343459,0.810094165,39.49558501,510.2761145,03-03-2023,1
1483,17.2244549,55.34717762,131.8396123,15.38970775,61.67123308,1.965974383,1397.679576,03-03-2023,0
1484,-9.712066975,57.02869387,148.8968314,4.895790381,9.372486606,21.58837691,1994.22155,03-03-2023,0
1485,6.229291495,21.01071929,121.0940083,0.988948734,78.09331798,19.11279573,694.9504422,03-03-2023,1
1486,8.323076744,74.22713923,203.5980281,16.97505401,99.15076883,32.37892454,775.2707091,03-03-2023,1
1487,9.80863458,2.519909482,126.2689586,0.199194824,53.11987942,48.31381259,1952.139992,03-03-2023,0
1488,24.77336033,35.48318555,288.4252734,18.74224988,68.27795002,25.51877033,603.9196888,03-03-2023,0
1489,9.427905064,78.02126485,179.7832553,12.55239748,23.73141609,49.34384235,1169.063915,04-03-2023,1
1490,12.43468113,56.38929211,242.2433807,6.436932704,43.75977438,15.11246975,707.4086261,04-03-2023,0
1491,1.877206544,26.11624325,32.80677093,4.929558192,85.60953322,1.543406627,1884.998226,04-03-2023,1
1492,8.662589581,69.49531193,119.1873879,0.180113285,16.74229477,8.283158374,1968.585725,04-03-2023,0
1493,1.363481363,56.73909442,101.0543104,4.70942834,26.55356056,19.75624424,1684.986338,04-03-2023,1
1494,-6.340203812,79.62436095,170.8447164,2.75456603,44.54336753,15.81669546,835.1324869,04-03-2023,1
1495,20.17242967,73.50251862,258.334056,,71.22488918,4.852706549,985.928708,04-03-2023,1
1496,23.41063993,61.0107922,23.50146533,3.330911772,37.58839548,21.63300538,711.9196622,04-03-2023,1
1497,20.9745173,48.81776753,21.77243941,10.57259675,92.77322798,16.90578858,1814.288544,04-03-2023,0
1498,13.17470219,13.31821257,255.0953124,11.80232845,9.445705127,6.130961023,1854.749072,04-03-2023,0
1499,8.989289009,26.13330179,63.85502581,5.960833967,37.08041975,14.80585653,1012.080126,04-03-2023,1
1500,33.16668248,41.90994729,200.6259763,0.70129898,70.89541234,44.32180277,1416.106219,04-03-2023,0
1501,15.95408926,59.9299287,162.8634397,0.745077612,22.59867657,15.10244327,581.4404056,04-03-2023,1
1502,13.95909388,51.37078552,249.8680785,,65.64131342,35.69777116,1039.391031,04-03-2023,0
1503,-8.71789671,28.8184526,37.52667295,14.78249334,16.42169582,30.60235398,1373.548481,04-03-2023,1
1504,7.062391381,0.646435779,38.93488972,6.360194096,5.598028486,21.35905812,955.1853015,04-03-2023,0
1505,9.009780939,49.62392219,167.0455081,15.92600372,12.10157167,11.95128184,907.9191937,04-03-2023,0
1506,9.941139045,28.56259886,283.913596,8.634656477,92.99847831,18.45073497,301.6982869,04-03-2023,0
1507,19.00861846,73.46083007,124.4993275,9.059962017,55.17508829,29.60536067,1667.298888,04-03-2023,0
1508,16.68012734,2.394626527,98.08263008,10.25765205,79.63457755,17.53766074,1811.87394,04-03-2023,1
1509,20.39525464,58.48278113,182.006797,14.26062913,33.26545009,10.74482168,1948.088,04-03-2023,1
1510,28.24416308,94.14742375,279.1345802,5.470057317,59.26586479,5.823137445,1522.761355,04-03-2023,0
1511,30.64928694,17.44092671,251.0783499,2.431746991,49.49521337,43.9883469,1232.946931,04-03-2023,0
1512,25.90615381,47.16494908,298.6450832,11.1211467,94.57379594,22.01564879,757.7836837,04-03-2023,0
1513,37.7761848,9.142199182,6.770574961,,74.75746361,31.26041609,1998.809109,05-03-2023,0
1514,-9.088370866,62.56819123,33.85744341,8.849826273,73.05426315,24.52051806,1302.579853,05-03-2023,1
1515,-0.211100716,55.05316806,182.840329,12.93893417,4.635326943,43.62832592,1457.961923,05-03-2023,0
1516,-9.621856251,40.73655242,246.1729318,9.882514823,54.9669669,27.34674262,1460.090475,05-03-2023,0
1517,22.37373571,52.13770215,85.57330269,,46.69914539,24.0390709,1736.928053,05-03-2023,0
1518,34.90152745,89.65746585,71.76332641,10.88400004,92.78422666,46.23004952,316.443316,05-03-2023,0
1519,2.174114829,19.62943023,236.0927398,14.79592744,25.73419882,35.9844798,674.4197987,05-03-2023,0
1520,36.35172724,2.256451171,16.91455616,14.11873235,26.98334533,5.577495367,1431.4078,05-03-2023,0
1521,-6.986630486,86.16648847,110.8147943,10.68379784,41.13462489,8.88522306,1821.747753,05-03-2023,0
1522,36.72180134,57.71170824,151.7427668,13.57806042,24.33697134,39.35614315,,05-03-2023,0
1523,7.581134362,89.06584555,168.1046023,17.47119205,12.91839178,41.79256606,1002.935196,05-03-2023,1
1524,-4.928958578,59.69452234,218.584547,8.645425756,85.74148467,27.25954145,914.644343,05-03-2023,0
1525,14.29358796,81.016109,106.453717,8.255261455,55.82765244,27.72276139,1554.511614,05-03-2023,0
1526,2.838828386,42.96733634,183.8053034,15.28491242,86.1362719,31.59664814,1560.104085,05-03-2023,0
1527,4.243645098,74.98599313,175.6126268,11.65107674,83.11347654,21.95578871,1331.998587,05-03-2023,0
1528,5.364498246,91.30414669,164.2848302,1.420135604,28.20423548,34.00995617,795.493941,05-03-2023,1
1529,30.15129489,57.21229637,192.1449879,17.84224031,54.77374443,5.424062878,,05-03-2023,0
1530,16.95806383,18.07851506,77.83475132,0.615662045,8.321770274,48.06396212,1238.195902,05-03-2023,1
1531,5.565384958,26.8797615,25.39462608,14.96792712,91.5251884,37.50774119,1643.837006,05-03-2023,1
1532,20.51668917,19.86445769,35.78150161,15.17588285,40.42627151,31.5587102,664.3240457,,1
1533,25.80753371,24.68570276,67.3747148,19.06222171,39.36761839,15.81610285,884.8693406,05-03-2023,1
1534,3.631200037,30.64154494,150.0593807,1.082688168,30.27553706,8.047774373,1786.785178,05-03-2023,0
1535,10.67745508,55.51337868,252.1328252,,46.06637447,20.46714819,385.1819509,05-03-2023,1
1536,-3.905695333,58.79916295,210.3880026,8.556811413,25.17593865,33.07883703,1170.936029,05-03-2023,1
1537,-0.942532523,42.64997472,236.7121813,6.612659097,37.48522728,31.68548717,1118.899316,06-03-2023,0
1538,24.0558927,61.54207798,105.2926872,1.806371206,,19.13205775,1577.091321,06-03-2023,1
1539,-0.928082615,8.157492561,121.3961225,11.25308239,83.42555036,30.66431969,779.21941,06-03-2023,1
1540,16.25816918,8.778823706,118.1045658,9.580814513,30.41824776,40.68741478,672.4135972,06-03-2023,1
1541,25.45231309,17.18294604,57.56195532,2.091089163,46.90144306,1.314238617,1874.425826,06-03-2023,1
1542,-4.656153845,51.8077498,18.36499744,12.24979014,87.38197763,22.5310524,1271.906408,06-03-2023,0
1543,18.36561098,21.39946787,177.2748278,14.75906241,5.267333183,,477.9722661,06-03-2023,1
1544,2.828139185,28.32844035,296.765005,15.34556602,88.9144962,27.30722352,628.1614758,06-03-2023,0
1545,38.14634376,40.03128362,50.04891149,18.10746377,21.91843457,32.5738044,1998.004301,06-03-2023,0
1546,14.17728234,81.1866124,14.00544597,8.189414838,67.85392442,25.83381963,632.5352936,06-03-2023,0
1547,30.29962749,1.386213591,233.8595045,19.06145537,58.25516964,49.59372723,1337.808369,06-03-2023,
1548,17.51132711,64.93788202,75.77580201,17.3085881,55.29407482,2.731076824,1014.217734,06-03-2023,1
1549,-7.829373357,66.8876531,248.8931416,5.93003142,85.93602248,24.55224109,1805.518461,06-03-2023,0
1550,21.65756878,79.86557804,211.1810001,3.185660747,10.15721436,4.570827456,1583.786607,06-03-2023,0
1551,37.57016711,93.27529391,283.7020611,8.707787923,34.70280253,7.989278106,1314.817374,06-03-2023,0
1552,20.08059101,2.013784895,122.6781707,8.037974159,53.82527463,19.15191752,318.2562691,06-03-2023,0
1553,30.95944297,15.37837055,198.5909518,11.51438611,81.12888539,7.777004575,1795.651853,06-03-2023,0
1554,34.21032317,88.61712941,,11.66772465,21.64430834,48.1843583,1055.9347,06-03-2023,0
1555,1.403988597,45.85185622,189.1766092,14.99973969,80.29298414,47.33948884,1883.68201,06-03-2023,1
1556,0.602241995,,134.8796718,10.19779896,39.96384825,16.80548231,1142.416322,06-03-2023,1
1557,20.54904944,66.30272037,56.58967393,2.096452819,18.89138564,31.9873856,1480.181632,06-03-2023,1
1558,10.55142349,67.90666045,152.3692248,17.16582671,75.89864404,26.68766603,417.7975041,06-03-2023,0
1559,31.99306514,93.17404033,158.5752604,6.195291664,9.089890147,40.77934903,1566.757811,06-03-2023,1
1560,35.00115617,99.69494174,243.1811545,19.42594921,51.47673741,31.37228049,874.5932532,06-03-2023,0
1561,7.671068965,72.01574609,220.6562117,2.357202174,6.387578386,0.012622725,897.3103244,07-03-2023,0
1562,1.843527949,28.72212092,199.1374872,19.16502344,35.64178552,38.15871928,501.714936,07-03-2023,1
1563,29.02627576,87.97524023,34.01612867,1.820236138,60.1076799,37.34240606,549.6571527,07-03-2023,0
1564,3.740301777,4.922091454,216.1848872,4.620722759,55.61155415,25.48613528,615.7903956,07-03-2023,1
1565,31.13071593,23.10808529,150.0915469,0.931598842,40.46554179,45.14594866,857.9504866,07-03-2023,1
1566,11.18691268,89.73857175,268.2298608,14.10226293,42.9047994,45.42231028,1816.348852,07-03-2023,1
1567,23.37749496,25.61915144,275.9612802,17.00597473,22.67695534,26.19558384,926.042405,07-03-2023,0
1568,,22.06510596,16.54697718,8.681421636,45.58825884,30.39941156,1531.416601,07-03-2023,0
1569,21.19296623,,246.1924681,18.5704415,95.32548557,49.8261036,440.6707566,07-03-2023,0
1570,12.58838394,85.91117576,11.30921713,11.80598144,85.04529178,14.94101174,1304.867959,07-03-2023,1
1571,19.33042316,50.00582592,110.1508877,12.60014271,14.52328691,16.23086212,1119.215093,07-03-2023,0
1572,-1.599289613,67.48932031,162.6899927,16.90838403,2.978078732,9.138695133,1962.52851,07-03-2023,1
1573,26.84368725,,44.43023959,5.936004101,93.35243127,,1738.553209,07-03-2023,0
1574,33.13985388,75.8040421,223.8941438,7.085314427,52.67497499,37.2244195,1073.210613,07-03-2023,1
1575,0.836990005,76.0005545,2.506411252,18.11903838,53.78378231,5.282142444,1617.742699,07-03-2023,1
1576,-5.214272224,31.25980249,50.57971453,18.01926992,78.07179957,49.08836756,628.1658602,07-03-2023,0
1577,-8.818070698,41.0682633,174.239049,19.52965552,31.46889739,36.54808541,1255.971757,07-03-2023,0
1578,22.09857502,20.96902774,214.3162686,18.03676633,48.19075688,42.52610548,426.8523945,07-03-2023,1
1579,20.3547018,97.65610233,274.9929308,2.547440721,96.86629131,2.407539459,891.7513548,07-03-2023,1
1580,17.33487064,64.56025771,211.6489956,16.47448572,67.21486869,25.24804595,683.9657088,07-03-2023,0
1581,1.597354806,93.45438807,201.5337811,,15.3745032,34.92991434,1522.146686,07-03-2023,1
1582,9.545299795,30.33855436,118.3023439,19.81602712,13.3226748,27.14732923,1133.154175,07-03-2023,0
1583,19.72381676,78.1890913,0.385327658,9.445619287,20.42647583,33.33237328,1576.819814,07-03-2023,0
1584,14.83834294,76.58586439,36.04777762,11.07672165,76.67116744,40.89370318,1176.002244,07-03-2023,1
1585,39.38927601,69.16556519,160.3663634,10.59549831,29.53770038,,447.0235517,08-03-2023,0
1586,-3.178012372,96.56389753,202.5389658,6.434740597,2.138884668,42.43343378,1550.125005,08-03-2023,1
1587,24.7572277,39.35553361,125.2344852,1.500441778,94.41743635,8.145805238,1716.489749,08-03-2023,0
1588,10.21593841,13.07173236,219.2037035,17.91302461,16.97134164,13.54430275,1836.003084,08-03-2023,1
1589,11.40998075,67.17088592,156.5586886,16.05351625,0.955818615,2.167280996,1272.386307,08-03-2023,0
1590,25.87988828,72.93098005,22.25285868,2.790535611,23.71316024,18.22134057,1581.09511,08-03-2023,0
1591,24.62180757,57.50605735,57.60487529,15.53536543,23.50287871,18.99547724,1578.475373,08-03-2023,1
1592,39.56279969,20.68178931,251.999467,12.51693332,42.20052508,40.26352986,564.7745917,08-03-2023,0
1593,-3.580285527,50.44559417,217.473824,8.182875758,92.03898315,32.65653351,579.1751687,08-03-2023,1
1594,,31.21897366,268.4285961,5.080422982,,21.83612791,420.5053599,08-03-2023,1
1595,26.21694086,42.74665282,35.26717474,17.19457567,45.6894555,32.60569893,843.8531797,08-03-2023,1
1596,18.91934585,64.52185758,297.0667604,14.00376519,41.0899905,2.639167526,1104.964599,08-03-2023,1
1597,3.708033328,74.52147427,62.82201418,10.95479819,55.50090865,9.013576801,1996.42635,08-03-2023,1
1598,-6.029031551,23.22246909,3.533962886,12.19137068,24.3454012,31.34739276,1032.688682,08-03-2023,0
1599,-5.71708752,40.53253606,299.2268817,1.821323642,5.218499197,32.06834096,1534.6124,08-03-2023,0
1600,34.70954373,,84.32216563,9.478395218,,38.70673294,1478.774945,08-03-2023,0
1601,-0.406633764,19.86316139,200.4058358,3.874005856,18.66989849,20.14998795,647.6193154,08-03-2023,0
1602,6.168578106,78.338722,53.00469425,4.16767358,19.84007292,36.12770483,399.4621575,08-03-2023,0
1603,1.332820111,90.92526944,174.0685597,13.22607925,47.24603289,34.19901663,1228.211478,08-03-2023,0
1604,7.749815292,37.02321857,271.2104959,18.22512304,49.16133448,48.16966892,1490.519507,08-03-2023,0
1605,-6.528807863,75.12789244,96.05435023,8.07513221,,10.75651132,1997.028043,08-03-2023,1
1606,15.95298955,89.69952894,201.0761928,4.15498546,14.79547388,27.58397819,909.6387889,08-03-2023,1
1607,-6.61937182,84.61242105,56.37107664,12.97493874,37.81548186,30.08822211,1823.819756,08-03-2023,1
1608,30.01782539,18.28133885,187.4386196,17.42374093,68.37306935,49.93239425,949.285175,08-03-2023,0
1609,1.685604096,95.62918815,100.9351055,14.96637602,22.84184568,10.05920711,1471.999904,09-03-2023,1
1610,,37.66764404,63.36247758,17.37514461,42.30144462,26.160901,1317.029982,09-03-2023,0
1611,34.00395438,33.92406612,93.95461521,10.73109342,55.73450647,17.30926539,390.0639486,09-03-2023,0
1612,22.54386845,6.243132728,53.65232055,15.03752489,88.85924946,26.29464843,433.2603258,09-03-2023,0
1613,16.64788933,48.61736541,270.5748324,2.801291187,32.60705023,11.60643011,335.2989525,09-03-2023,1
1614,6.216687656,10.90136156,119.1560659,6.965492307,13.35582659,2.380618921,930.4179438,09-03-2023,1
1615,6.650095653,24.85398209,73.58379149,7.79098329,48.92722259,28.62827269,1567.861783,09-03-2023,1
1616,23.47434776,31.69426218,134.5223523,10.22591492,74.67216017,,593.6841698,09-03-2023,0
1617,39.70696806,80.88263235,96.16085004,18.58152721,10.98597571,9.097070087,1329.950046,09-03-2023,0
1618,23.09195949,87.54886504,223.3257761,17.4859312,42.46834917,16.1967783,791.0072261,09-03-2023,0
1619,17.88917087,30.24663175,291.3659736,2.690509846,1.778514126,2.464010072,1654.887461,09-03-2023,0
1620,26.53252551,85.86981212,131.410097,3.455793038,3.355918165,47.5221117,1657.273453,09-03-2023,1
1621,13.26028061,85.72309374,258.31002,7.152810992,48.29533632,29.05739575,,09-03-2023,1
1622,-6.99288287,76.46509504,169.7589221,5.814877318,29.81972982,40.73843407,1192.216973,09-03-2023,1
1623,18.11484079,14.6695114,47.17069953,12.29541906,84.5107299,21.15590988,783.7634071,09-03-2023,1
1624,37.88126423,69.03228469,207.1868226,18.05552096,60.21543061,45.16573338,1676.054875,09-03-2023,0
1625,-1.234852882,94.50240646,154.0303491,19.24583083,45.39329617,24.16591108,616.3709553,09-03-2023,0
1626,24.50024454,68.25404788,195.181957,13.07205905,40.79353711,28.69726611,792.5913234,09-03-2023,1
1627,0.046684433,,266.9062238,16.76318403,49.72454802,24.589699,612.7111005,09-03-2023,0
1628,16.79138422,50.05793174,132.1303712,10.504044,4.043883121,36.66391479,1446.157273,09-03-2023,0
1629,-5.166177518,64.57250434,270.353287,4.166538937,89.27933564,28.33280388,1466.601248,09-03-2023,1
1630,12.51854681,51.05704087,225.2007043,10.49376824,99.83031557,13.57994618,1409.266988,09-03-2023,1
1631,27.80816644,11.99529417,146.5814778,11.10165203,18.14871249,7.276976566,1006.522494,09-03-2023,0
1632,7.378576212,31.20640447,180.9666407,14.84915128,12.03829648,30.30621944,470.2907122,09-03-2023,1
1633,23.24558622,80.23960306,97.67433976,4.397659794,14.35774634,24.45899808,1848.988294,10-03-2023,1
1634,29.77249804,86.14180461,295.0791899,7.366207642,,4.798784835,1163.142639,10-03-2023,1
1635,36.35889097,13.73000327,200.2053489,7.280549384,66.14408385,19.78087329,991.8527313,10-03-2023,1
1636,1.732104093,95.23867524,13.15405575,19.18879191,84.79241623,25.7388211,1301.002319,10-03-2023,1
1637,9.96579579,32.88226178,97.98657172,8.878899207,75.18263884,41.34466169,627.7437409,10-03-2023,1
1638,-2.379199333,66.23137387,186.9943301,15.10187935,44.96896734,3.805052792,525.3329245,10-03-2023,1
1639,39.62417511,75.1825146,16.89998334,15.01622763,61.28553616,17.42476741,989.3928765,10-03-2023,1
1640,36.3500484,81.19462346,7.165257396,5.310883696,68.82846704,41.13280614,686.27518,10-03-2023,1
1641,16.99785651,94.57497022,135.0072719,11.43739379,51.27364703,32.42119659,715.2935007,10-03-2023,0
1642,32.10166472,31.2919548,99.80705391,17.88605787,47.56509845,14.49791609,1817.269529,10-03-2023,1
1643,16.04789886,85.85064546,131.4895824,9.503954389,64.50974456,42.2667561,1202.290601,10-03-2023,1
1644,21.1792844,13.16869034,78.80799296,18.90235015,55.7474549,24.66467903,1121.897409,10-03-2023,1
